_id__$oid,barcode,brandCode,category,categoryCode,cpg__$id__$oid,cpg__$ref,name,topBrand
5ff78071be37ce6a424ca0e9,511111818977,TEST BRANDCODE @1610055793449,Baking,BAKING,5ff78071be37ce6a424ca0e7,Cogs,test brand @1610055793449,FALSE
5ff78071be37ce6a424ca0e8,511111318965,TEST BRANDCODE @1610055793411,Baking,BAKING,5ff78071be37ce6a424ca0e7,Cogs,test brand @1610055793411,FALSE
5ff78071be37ce6a424ca0ea,511111018988,TEST BRANDCODE @1610055793500,Baking,BAKING,5ff78071be37ce6a424ca0e7,Cogs,test brand @1610055793500,FALSE
5ff78072be37ce6a424ca0ec,511111719007,TEST BRANDCODE @1610055794196,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610055794196,FALSE
5ff78071be37ce6a424ca0eb,511111518990,TEST BRANDCODE @1610055793537,Baking,BAKING,5ff78071be37ce6a424ca0e7,Cogs,test brand @1610055793537,FALSE
5ff789c5be37ce786ba0f6a3,511111219019,TEST BRANDCODE @1610058181549,Baking,BAKING,5ff789c5be37ce786ba0f6a2,Cogs,test brand @1610058181548,FALSE
5ff77857be37ce58ce50083c,511111718918,TEST BRANDCODE @1610053719944,Baking,BAKING,5ff77857be37ce58ce500839,Cogs,test brand @1610053719944,FALSE
5ff77858be37ce58ce50083d,511111918929,TEST BRANDCODE @1610053719998,Baking,BAKING,5ff77857be37ce58ce500839,Cogs,test brand @1610053719998,FALSE
5ff78070be37ce6a424ca0e6,511111118954,,Baking,BAKING,5ff78070be37ce6a424ca0e5,Cogs,test brand @1610055792794,FALSE
5ff77857be37ce58ce50083b,511111218906,TEST BRANDCODE @1610053719869,Baking,BAKING,5ff77857be37ce58ce500839,Cogs,test brand @1610053719869,FALSE
5ff77859be37ce58ce500840,511111618942,,Baking,BAKING,5ff77859be37ce58ce50083f,Cogs,test brand @1610053721248,FALSE
5ff77859be37ce58ce50083e,511111418931,TEST BRANDCODE @1610053721033,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610053721033,FALSE
5bd200c690fa074576779a16,511111004639,DEPEND,Personal Care,PERSONAL_CARE,550b2565e4b001d5e9e4146f,Cogs,Depend,FALSE
5fdce9eabe37ce5fa8ba59db,511111318521,TEST BRANDCODE @1608313322283,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1608313322283,FALSE
5fdce9e9be37ce5fa8ba59da,511111118510,TEST BRANDCODE @1608313321374,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,Cogs,test brand @1608313321374,FALSE
5fdce9e9be37ce5fa8ba59d7,511111518488,TEST BRANDCODE @1608313321191,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,Cogs,test brand @1608313321191,FALSE
5fdce9e9be37ce5fa8ba59d9,511111618508,TEST BRANDCODE @1608313321301,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,Cogs,test brand @1608313321301,FALSE
5fdce9e9be37ce5fa8ba59d8,511111018490,TEST BRANDCODE @1608313321222,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,Cogs,test brand @1608313321222,FALSE
5daf35a8a60b87376833e35d,511111005933,NATURE VALLEY,Snacks,,5332f5f3e4b03c9a25efd0ae,Cogs,Nature Valley™,
5f4936ddbe37ce52f8314fdd,511111215981,TEST BRANDCODE @1598633693767,Baking,BAKING,5f4936ddbe37ce52f8314fda,Cogs,test brand @1598633693767,
5f4936ddbe37ce52f8314fde,511111715993,TEST BRANDCODE @1598633693791,Baking,BAKING,5f4936ddbe37ce52f8314fda,Cogs,test brand @1598633693791,
5fb6b82dbe37ce522e165cbc,511111117407,ANZIO,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Cogs,Anzio ,FALSE
5d641306a3a018514994f427,511111705000,511111705000,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Family Circle,
55b630f5e4b0d8e685c14222,511111002598,,,,55b62995e4b0d8e685c14213,Cogs,Diet Rite,
5db780a6a60b87376833e369,511111806172,HERSHEY'S WHIPPED TOPPING,Dairy,,559c2234e4b06aca36af13c6,Cogs,Hershey's Whipped Topping,
5f4936ddbe37ce52f8314fdb,511111515968,TEST BRANDCODE @1598633693720,Baking,BAKING,5f4936ddbe37ce52f8314fda,Cogs,test brand @1598633693720,
5332f5f2e4b03c9a25efd0a9,511111804048,,,,5332f5f2e4b03c9a25efd0aa,Cpgs,Eggo,
5fb2852cbe37ce522e165cb2,511111617341,TEST BRANDCODE @1605535020671,Baking,BAKING,5fb2852cbe37ce522e165cae,Cogs,test brand @1605535020671,FALSE
592486bee410d61fcea3d12e,511111200802,IMPERIAL,Dairy,,53e10d6368abd3c7065097cc,Cogs,IMPERIAL,
57c082a6e4b0718ff5fcb03b,511111502425,,,,5332f7a7e4b03c9a25efd134,Cpgs,Modelo Especial,
5da606ae1dda2c3e1416ae86,511111305637,ALEVE PM NIGHT TIME,Health & Wellness,,53e10d6368abd3c7065097cc,Cogs,ALEVE® PM NIGHT TIME,
5f99f71bbe37ce13da9eade7,511111117124,TEST BRANDCODE @1603925787294,Baking,BAKING,5f99f71bbe37ce13da9eade6,Cogs,test brand @1603925787294,
5a8c5e74e4b07f0a2dac8947,511111904229,APOTHECARE ESSENTIALS,Personal Care,,5332f5f6e4b03c9a25efd0b4,Cogs,ApotheCARE Essentials,FALSE
57e5817ae4b0ac389136a30c,511111902256,HENRY WEINHARD'S,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cpgs,Henry's Hard Soda,FALSE
5ab15392e4b0915382df761d,511111204367,CAMPBELLS CHUNKY ,Canned Goods & Soups,,5a734034e4b0d58f376be874,Cogs,Campbell's Chunky,FALSE
5e5ff265ee7f2d0b35b2a18f,511111914051,ONE A DAY® WOMENS,Health & Wellness,,53e10d6368abd3c7065097cc,Cogs,ONE A DAY® WOMENS,
5f16f536be37ce2b30061e25,511111415060,TEST BRANDCODE @1595340085980,Baking,BAKING,5f16f535be37ce2b30061e24,Cogs,test brand @1595340085980,
5332fb83e4b03c9a25efd24a,511111502869,,,,5332f5f2e4b03c9a25efd0aa,Cpgs,Town House,
5ef38672be37ce02da95b72f,511111515036,KINGSFORD,Outdoor,OUTDOOR,5eebc5412455c97a877ef382,Cogs,Kingsford Charcoal,
5daf6baaa60b87376833e364,511111206101,YOPLAIT GO-GURT,Dairy,,5332f5f3e4b03c9a25efd0ae,Cogs,Yoplait® Go-GURT®,
5a4d1f06e4b0d5c3fd86b678,511111700531,FRITO-LAY,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,FRITO-LAY,TRUE
57ebc003e4b0ac389136a333,511111502142,GREY POUPON,Condiments & Sauces,,559c2234e4b06aca36af13c6,Cogs,Grey Poupon,FALSE
5f441280be37ce5dbe9b7c80,511111915799,TEST BRANDCODE @1598296704763,Baking,BAKING,5f441280be37ce5dbe9b7c7d,Cogs,test brand @1598296704763,
5ec2dda8be37ce5234ec36ba,511111814641,BERROCA®,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Cogs,Berroca®,
58861c7f4e8d0d20bc42c4f9,511111301301,PROPEL,Beverages,,5332f5fbe4b03c9a25efd0ba,Cogs,Propel,FALSE
58b59a68e4b0857c2ddb7257,511111700975,MILWAUKEE'S BEST,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Milwaukee's Best Ice,FALSE
5332f753e4b03c9a25efd10f,511111703778,,,,5332f5ebe4b03c9a25efd0a8,Cpgs,NOS,
5a4d250ce4b0d5c3fd86b67b,511111400486,SPITZ,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,SPITZ,
5d9d0270a60b87376833e347,511111405535,IMAGINE,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,IMAGINE,
5d658fd1a3a018514994f431,511111905196,,,,53e10d6368abd3c7065097cc,Cogs,BETTER HOMES AND GARDENS Special Edition Magazine - Food ,
5f358338be37ce443bf9d55c,511111215332,TEST BRANDCODE @1597342520969,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1597342520969,
58b599fee4b0857c2ddb7256,511111900986,,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Steel Reserve Alloy Series,FALSE
5a5d278de4b0db471c2d042f,511111800156,TUSK & GRAIN,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Tusk & Grain,
5332f7eee4b03c9a25efd15e,511111103370,REDD'S ALE,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Redd's Apple Ale,FALSE
5afda18ee4b0c11cfecd49f5,511111104469,LANCE,Snacks,,5a734034e4b0d58f376be874,Cogs,Lance,FALSE
5a8c363ce4b0ccf165fac9e7,511111104186,PACIFIC FOODS,Grocery,,5a734034e4b0d58f376be874,Cogs,Pacific Foods,FALSE
5dd557081dda2c1971449a7a,511111606376,YOPLAIT DUNKERS,Dairy,,5332f5f3e4b03c9a25efd0ae,Cogs,Yoplait® Dunkers,
5332f774e4b03c9a25efd126,511111603641,,,,5332f5f3e4b03c9a25efd0ae,Cpgs,Fiber One,
5f4802bdbe37ce0c8303373f,511111415855,TEST BRANDCODE @1598554813705,Baking,BAKING,5f4802bdbe37ce0c8303373c,Cogs,test brand @1598554813705,
5a021703e4b00efe02b02a58,511111800590,LIPTON Soup,Canned Goods & Soups,,5332f5f6e4b03c9a25efd0b4,Cogs,LIPTON Soup,FALSE
5dc2da1fa60b873d6b0666d3,511111406341,MINIONS CEREAL,Breakfast & Cereal,,53e10d6368abd3c7065097cc,Cogs,Minions™ Cereal,
5d2f69a6a3a01810a2174aec,511111504856,LOVE HOME AND PLANET,Household,,5332f5f6e4b03c9a25efd0b4,Cogs,LOVE HOME AND PLANET,
5f208dafbe37ce7958c59522,511111015185,TEST BRANDCODE @1595968943012,Baking,BAKING,5f208daebe37ce7958c59520,Cogs,test brand @1595968943012,
5f2336cfbe37ce7958c5952c,511111715276,ONETOUCH,Health & Wellness,HEALTHY_AND_WELLNESS,5f036ccc2455c947fde9362f,Cogs,OneTouch®,
5f3e9172be37ce5a0e01b953,511111015536,TEST BRANDCODE @1597935986248,Baking,BAKING,5f3e9172be37ce5a0e01b952,Cogs,test brand @1597935986247,
55a41b88e4b0d0a65b3692f0,511111902690,KRAFT,Dairy,,559c2234e4b06aca36af13c6,Cogs,Kraft,FALSE
5daf70071dda2c3e1416ae9e,511111906124,BASIC 4,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cogs,Basic 4™,
5a8c31bfe4b0ccf165fac9e4,511111804116,WOLFGANG PUCK,Canned Goods & Soups,,5a734034e4b0d58f376be874,Cogs,Wolfgang Puck,FALSE
5f7760f0be37ce1d26d7b7a5,511111516842,TEST BRANDCODE @1601659120828,Baking,BAKING,5f7760f0be37ce1d26d7b7a2,Cogs,test brand @1601659120828,
5f99f71bbe37ce13da9eadea,511111317159,TEST BRANDCODE @1603925787441,Baking,BAKING,5f99f71bbe37ce13da9eade6,Cogs,test brand @1603925787441,
5a8c378ce4b07f0a2dac8946,511111704218,THE SOULFUL PROJECT,Breakfast & Cereal,,53e10d6368abd3c7065097cc,Cogs,The Soulfull Project,
5f493682be37ce52f8314fd0,511111815945,TEST BRANDCODE @1598633602924,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1598633602924,
580dff97e4b0f32b2de21381,511111901860,DREAM WHIP,Baking,,559c2234e4b06aca36af13c6,Cogs,Dream Whip,FALSE
5f38578fbe37ce5178517ad7,511111815457,TEST BRANDCODE @1597527951461,Baking,BAKING,5f38578fbe37ce5178517ad3,Cogs,test brand @1597527951461,
5fd2a0bfbe37ce49eb72c0f0,511111718123,TEST BRANDCODE @1607639231623,Baking,BAKING,5fd2a0bfbe37ce49eb72c0ef,Cogs,test brand @1607639231623,FALSE
5332fa6be4b03c9a25efd217,511111903062,,,,5332fa12e4b03c9a25efd1e7,Cpgs,Brew Pub,
5a8f64c6e4b0a2e2844f5695,511111104254,KJELDSEN,Snacks,,5a734034e4b0d58f376be874,Cogs,Kjeldsen,FALSE
5f493dabbe37ce64d0ae36bd,511111316046,TEST BRANDCODE @1598635435896,Baking,BAKING,5f493dabbe37ce64d0ae36ba,Cogs,test brand @1598635435896,
57ebc134e4b0ac389136a33d,511111602040,,Dairy,,559c2234e4b06aca36af13c6,Cogs,Kraft Cheese,FALSE
5f5bc4f1be37ce17125ac0ea,511111316602,TEST BRANDCODE @1599849713773,Baking,BAKING,5f5bc4f1be37ce17125ac0e8,Cogs,test brand @1599849713772,
5fd29591be37ce38bbbefb2a,511111418092,TEST BRANDCODE @1607636369405,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1607636369405,FALSE
5f77274bbe37ce6b592e90bc,511111916727,TEST BRANDCODE @1601644363827,Baking,BAKING,5f77274bbe37ce6b592e90b9,Cogs,test brand @1601644363827,
5a8c35dde4b0ccf165fac9e6,511111904175,PEPPERIDGE FARM,Grocery,,5a734034e4b0d58f376be874,Cogs,Pepperidge Farm,FALSE
5332f760e4b03c9a25efd11a,511111803720,,,,5332f5ebe4b03c9a25efd0a8,Cpgs,Honest Tea,
5f4802d2be37ce0c83033743,511111315889,,Baking,BAKING,5f4802d2be37ce0c83033742,Cogs,test brand @1598554834882,
60074277be37ce360be639ff,511111919803,TEST BRANDCODE @1611088503689,Baking,BAKING,60074277be37ce360be639fe,Cogs,test brand @1611088503689,FALSE
5332f9f0e4b03c9a25efd1c3,511111203278,,Snacks,,5332f5f2e4b03c9a25efd0aa,Cpgs,Pringles,
5fb2852cbe37ce522e165cb0,511111917328,TEST BRANDCODE @1605535020580,Baking,BAKING,5fb2852cbe37ce522e165cae,Cogs,test brand @1605535020580,FALSE
58861c7e4e8d0d20bc42c4e3,511111601395,MILLER HIGH LIFE,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Miller High Life,FALSE
585b0b23e4b03e62d1ce0e99,511111101451,QUAKER,Breakfast & Cereal,,53e10d6368abd3c7065097cc,Cogs,Quaker,FALSE
5332f7ffe4b03c9a25efd16a,511111703334,,,,5332f7ffe4b03c9a25efd16b,Cpgs,All Natural,
5da608291dda2c3e1416ae8b,511111705727,511111705727,Health & Wellness,,53e10d6368abd3c7065097cc,Cogs,Claritin® KIDS,
57d848efe4b0ac389136a2aa,511111302414,ATHENOS,Dairy,,559c2234e4b06aca36af13c6,Cogs,Athenos,FALSE
5f513ea1be37ce21f1287c03,511111916512,TEST BRANDCODE @1599159969028,Baking,BAKING,5f513ea0be37ce21f1287c01,Cogs,test brand @1599159969028,
5f35a0babe37ce6853cff201,511111815389,TEST BRANDCODE @1597350074404,Baking,BAKING,5f35a0babe37ce6853cff1fd,Cogs,test brand @1597350074404,
5a5d2c1fe4b06ba572cf24a8,511111100065,SEDAL,Beauty & Personal Care,,53e10d6368abd3c7065097cc,Cogs,Sedal,
5d603537a3a018514994f424,511111404958,RED ROCK DELI,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,Red Rock Deli Chips,FALSE
5da607a9a60b87376833e34f,511111905684,ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB,Health & Wellness,,53e10d6368abd3c7065097cc,Cogs,ALKA SELTZER PLUS® SINUS CAP/ GEL/ TAB,
5f493682be37ce52f8314fcd,511111915911,TEST BRANDCODE @1598633602253,Baking,BAKING,5f493682be37ce52f8314fcb,Cogs,test brand @1598633602253,
585a970ee4b03e62d1ce0e91,511111301530,SMARTFOOD,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,Smartfood,
5f403231be37ce5f78d9ed18,511111515685,TEST BRANDCODE @1598042673532,Baking,BAKING,5f403231be37ce5f78d9ed14,Cogs,test brand @1598042673532,
5f7ba932be37ce2f290fb252,511111916956,TEST BRANDCODE @1601939762881,Baking,BAKING,5f7ba932be37ce2f290fb251,Cogs,test brand @1601939762881,
58863e1ee4b02187f85cdace,511111101222,OSCAR MAYER,Deli,,559c2234e4b06aca36af13c6,Cogs,Oscar Mayer,FALSE
5a5d234be4b06ba572cf249f,511111400271,LECH PREMIUM,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Lech,
5d642d946d5f3b23d1bc7910,511111805137,511111805137,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Real Simple,
5fb8292abe37ce522e165ce3,511111617785,HEINERS,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Cogs,Heiners,FALSE
5d6419346d5f3b23d1bc790e,511111005094,PARENTS,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Parents,
5332fa0ae4b03c9a25efd1dd,511111203117,,,,5332f5f2e4b03c9a25efd0aa,Cpgs,Smart Start,
5ccb2ece166eb31bbbadccbe,511111504788,PIONEER WOMAN,Condiments & Sauces,,559c2234e4b06aca36af13c6,Cogs,The Pioneer Woman,
60074278be37ce360be63a03,511111319849,TEST BRANDCODE @1611088504474,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1611088504474,FALSE
5d6419746d5f3b23d1bc790f,511111605102,511111605102,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,People en Espanol,
5a5d1fbfe4b0db471c2d0428,511111100294,HOP VALLEY,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Hop Valley,
5f3d6f44be37ce4ddbb1bb3c,511111215493,TEST BRANDCODE @1597861700914,Baking,BAKING,5f3d6f44be37ce4ddbb1bb3a,Cogs,test brand @1597861700914,
580dffade4b0f32b2de21384,511111001836,YUBAN,Beverages,,559c2234e4b06aca36af13c6,Cogs,Yuban Coffee,FALSE
5d6423ffa3a018514994f42c,511111105114,511111105114,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,People Magazine,
5f9770bfbe37ce03d08a2d84,511111617068,TEST BRANDCODE @1603760319682,Baking,BAKING,5f9770bfbe37ce03d08a2d83,Cogs,test brand @1603760319682,
5f4a7a5dbe37ce2d95e65ca3,511111516286,TEST BRANDCODE @1598716509394,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,Cogs,test brand @1598716509394,
5f35834dbe37ce443bf9d565,511111415343,,Baking,BAKING,5f35834dbe37ce443bf9d564,Cogs,test brand @1597342541226,
592486bfe410d61fcea3d13d,511111000679,TIGI,Personal Care,,5332f5f6e4b03c9a25efd0b4,Cogs,TIGI,FALSE
5daf3365a60b87376833e35b,511111805908,AUTUMN'S GOLD,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cogs,Autumn's Gold™,
5a5d2a86e4b06ba572cf24a6,511111900108,BROOKE BOND,Beauty & Personal Care,,53e10d6368abd3c7065097cc,Cogs,Brooke Bond,
5d6415c66d5f3b23d1bc790c,511111105046,511111105046,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Food & Wine Magazine,
57c08285e4b0718ff5fcb038,511111702450,,,,5332f7a7e4b03c9a25efd134,Cpgs,Quilmes,
5f208dafbe37ce7958c59523,511111515197,TEST BRANDCODE @1595968943049,Baking,BAKING,5f208daebe37ce7958c59520,Cogs,test brand @1595968943049,
5c9a975495144c182bbc7270,511111208532,AMPTEST,Grocery,,5c7470c895144c124ecd5c09,Cogs,Test FRS-920 again1,TRUE
5332f709e4b03c9a25efd0f0,511111903857,COORS,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Coors Light,FALSE
5dc1aaf51dda2c0ad7da64ad,511111506317,BOLT 24,Beverages,,5332f5fbe4b03c9a25efd0ba,Cogs,BOLT24,
58861c7f4e8d0d20bc42c4f8,511111801313,MIST TWST,Beverages,,5332f5fbe4b03c9a25efd0ba,Cogs,Mist Twst,FALSE
5fda3724be37ce09e3515970,511111918363,TEST BRANDCODE @1608136484526,Baking,BAKING,5fda3724be37ce09e351596f,Cogs,test brand @1608136484526,FALSE
5fda3725be37ce09e3515974,511111718406,TEST BRANDCODE @1608136485398,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1608136485398,FALSE
5fda3724be37ce09e3515971,511111418375,TEST BRANDCODE @1608136484574,Baking,BAKING,5fda3724be37ce09e351596f,Cogs,test brand @1608136484574,FALSE
5fd28f0cbe37ce6d53dfc692,511111518044,SARGENTO,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,5e7cf838f221c312e698a628,Cogs,Sargento® Cheese,FALSE
5fda3724be37ce09e3515972,511111618386,TEST BRANDCODE @1608136484633,Baking,BAKING,5fda3724be37ce09e351596f,Cogs,test brand @1608136484633,FALSE
5fda3724be37ce09e3515973,511111118398,TEST BRANDCODE @1608136484689,Baking,BAKING,5fda3724be37ce09e351596f,Cogs,test brand @1608136484689,FALSE
5ff73cffbe37ce1e961f325d,511111918646,,Baking,BAKING,5ff73cffbe37ce1e961f325c,Cogs,test brand @1610038527809,FALSE
5ff73cf9be37ce1e961f3258,511111518600,TEST BRANDCODE @1610038521565,Baking,BAKING,5ff73cf9be37ce1e961f3256,Cogs,test brand @1610038521565,FALSE
5ff73cf9be37ce1e961f325a,511111218623,TEST BRANDCODE @1610038521677,Baking,BAKING,5ff73cf9be37ce1e961f3256,Cogs,test brand @1610038521677,FALSE
5ff74123be37ce1e961f3266,511111418658,,Baking,BAKING,5ff74123be37ce1e961f3265,Cogs,test brand @1610039587818,FALSE
5ff73cf9be37ce1e961f3259,511111018612,TEST BRANDCODE @1610038521624,Baking,BAKING,5ff73cf9be37ce1e961f3256,Cogs,test brand @1610038521624,FALSE
5ff73cfabe37ce1e961f325b,511111718635,TEST BRANDCODE @1610038522559,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610038522559,FALSE
5ff74500be37ce1e961f3279,511111818748,TEST BRANDCODE @1610040576117,Baking,BAKING,5ff74500be37ce1e961f3276,Cogs,test brand @1610040576117,FALSE
5ff74500be37ce1e961f327b,511111518761,TEST BRANDCODE @1610040576672,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610040576672,FALSE
5ff75cdebe37ce1e961f328b,511111018773,,Baking,BAKING,5ff75cdebe37ce1e961f328a,Cogs,test brand @1610046686560,FALSE
5ff74500be37ce1e961f3278,511111618737,TEST BRANDCODE @1610040576088,Baking,BAKING,5ff74500be37ce1e961f3276,Cogs,test brand @1610040576088,FALSE
5ff74500be37ce1e961f327a,511111318750,TEST BRANDCODE @1610040576148,Baking,BAKING,5ff74500be37ce1e961f3276,Cogs,test brand @1610040576148,FALSE
5ff74500be37ce1e961f3277,511111118725,TEST BRANDCODE @1610040576053,Baking,BAKING,5ff74500be37ce1e961f3276,Cogs,test brand @1610040576053,FALSE
5da60785a60b87376833e34e,511111705673,ALKA SELTZER PLUS,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Cogs,Alka-Seltzer Plus®,FALSE
6000a0c9be37ce2bb7930121,511111019657,TEST BRANDCODE @1610653897113,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610653897113,FALSE
6000a0c6be37ce2bb793011f,511111319634,TEST BRANDCODE @1610653894519,Baking,BAKING,6000a0c6be37ce2bb793011c,Cogs,test brand @1610653894519,FALSE
6000b8c3be37ce321363c6c0,511111719670,TEST BRANDCODE @1610660035659,Baking,BAKING,6000b8c3be37ce321363c6bf,Cogs,test brand @1610660035659,FALSE
6000a0c6be37ce2bb7930120,511111519645,TEST BRANDCODE @1610653894662,Baking,BAKING,6000a0c6be37ce2bb793011c,Cogs,test brand @1610653894662,FALSE
6000a0f3be37ce2bb793012a,511111219668,,Baking,BAKING,6000a0f3be37ce2bb7930129,Cogs,test brand @1610653939508,FALSE
6000a0c6be37ce2bb793011e,511111819622,TEST BRANDCODE @1610653894371,Baking,BAKING,6000a0c6be37ce2bb793011c,Cogs,test brand @1610653894371,FALSE
5f7760f2be37ce1d26d7b7a7,511111216865,TEST BRANDCODE @1601659122798,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1601659122798,
5332f7ace4b03c9a25efd13a,511111803515,,,,5332f7a7e4b03c9a25efd134,Cpgs,Michelob Ultra,
5daf5d1aa60b87376833e361,511111506034,COCOA PUFFS,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cogs,Cocoa Puffs™,
5f7760f0be37ce1d26d7b7a4,511111316831,TEST BRANDCODE @1601659120793,Baking,BAKING,5f7760f0be37ce1d26d7b7a2,Cogs,test brand @1601659120793,
5afda26ce4b0c11cfecd49f8,511111904502,JAYS,Snacks,,5a734034e4b0d58f376be874,Cogs,Jay's,FALSE
592486bee410d61fcea3d130,511111100782,KNORR,Grocery,,5332f5f6e4b03c9a25efd0b4,Cogs,KNORR,FALSE
57c0812de4b0718ff5fcb02e,511111402527,,,,5332f5f2e4b03c9a25efd0aa,Cpgs,Crunchy Nut,
5a5d1c62e4b0db471c2d0424,511111500384,CRISTAL,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Cristal,
5fcda494be37ce688e08b0d0,511111217978,TEST BRANDCODE @1607312532874,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1607312532874,FALSE
57ebbcc2e4b0ac389136a32c,511111502210,BOCA,Frozen,,559c2234e4b06aca36af13c6,Cogs,Boca,FALSE
5c409ab4cd244a3539b84162,511111004790,ALEXA,Baking,,55b62995e4b0d8e685c14213,Cogs,alexa,TRUE
5daf54ec1dda2c3e1416ae98,511111806011,KIX,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Cogs,KIX™,
5f19e054be37ce33f74a166f,511111715115,TEST BRANDCODE @1595531348246,Baking,BAKING,5f19e054be37ce33f74a166e,Cogs,test brand @1595531348245,
5d658fc0a3a018514994f430,511111205173,,,,53e10d6368abd3c7065097cc,Cogs,Allrecipes Special Edition Magazine,
585a966be4b03e62d1ce0e7e,511111901709,GRANDMA'S,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,Grandma's,TRUE
5f872b7fbe37ce66db5dd976,511111517009,TEST BRANDCODE @1602694015178,Baking,BAKING,5f872b7fbe37ce66db5dd975,Cogs,test brand @1602694015177,
5a5d24c2e4b0db471c2d042b,511111500223,SHARP'S NEAR BEER,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Sharp's,
5332f7e0e4b03c9a25efd151,511111303381,,,,5332f5f3e4b03c9a25efd0ae,Cpgs,Good Earth,
5db77d891dda2c3e1416ae9f,511111106159,BAILEYS,Beverages,,559c2234e4b06aca36af13c6,Cogs,Baileys Coffee Products,
5f21c852be37ce7958c59529,511111515241,FINISH,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,5f10c05cbe37ce238c6cabaf,Cogs,FINISH®,
5bcdfc5a965c7d66d92731e9,511111304616,,Beverages,,53e10d6368abd3c7065097cc,Cogs,V8 Hydrate,
5f494c5e04db711dd8fe87e3,511111016137,TEST BRANDCODE @1598639197926,Baking,BAKING,5f494c5d04db711dd8fe87e2,Cogs,test brand @1598639197925,
5f872b7fbe37ce66db5dd978,511111217022,TEST BRANDCODE @1602694015743,Baking,BAKING,5f872b7fbe37ce66db5dd975,Cogs,test brand @1602694015743,
57ebc017e4b0ac389136a336,511111602118,JELL-O,Baking,,559c2234e4b06aca36af13c6,Cogs,Jell-O,FALSE
